Date,Open,High,Low,Close,Adj Close,Volume
10/12/2023,4380.94,4385.85,4325.43,4349.61,4349.61,2346632881
10/13/2023,4360.49,4377.1,4311.97,4327.78,4327.78,2302984817
10/16/2023,4342.37,4383.33,4342.37,4373.63,4373.63,2131763895
10/17/2023,4345.23,4393.57,4337.54,4373.2,4373.2,2356409078
10/18/2023,4357.35,4364.2,4303.84,4314.6,4314.6,2398222110
10/19/2023,4321.36,4339.54,4269.69,4278,4278,2651568444
10/20/2023,4273.85,4276.56,4223.03,4224.16,4224.16,2734214474
10/23/2023,4210.4,4255.84,4189.22,4217.04,4217.04,2453362856
10/24/2023,4235.79,4259.38,4219.43,4247.68,4247.68,2494717609
10/25/2023,4232.42,4232.42,4181.42,4186.77,4186.77,2679078988
10/26/2023,4175.99,4183.6,4127.9,4137.23,4137.23,3005920212
10/27/2023,4152.93,4156.7,4103.78,4117.37,4117.37,2806304532
10/30/2023,4139.39,4177.47,4132.94,4166.82,4166.82,2612198547
10/31/2023,4171.33,4195.55,4153.12,4193.8,4193.8,2707294939
11/1/2023,4201.27,4245.64,4197.74,4237.86,4237.86,2816162441
11/2/2023,4268.26,4319.72,4268.26,4317.78,4317.78,2832866448
11/3/2023,4334.23,4373.62,4334.23,4358.34,4358.34,2684012374
11/6/2023,4364.27,4372.21,4347.53,4365.98,4365.98,2179931864
11/7/2023,4366.21,4386.26,4355.41,4378.38,4378.38,2281729918
11/8/2023,4384.37,4391.2,4359.76,4382.78,4382.78,2290395761
11/9/2023,4391.41,4393.4,4343.94,4347.35,4347.35,2359322477
11/10/2023,4364.15,4418.03,4353.34,4415.24,4415.24,2250329104
11/13/2023,4406.66,4421.76,4393.82,4411.55,4411.55,1990746804
11/14/2023,4458.97,4508.67,4458.97,4495.7,4495.7,2683327879
11/15/2023,4505.3,4521.17,4495.31,4502.88,4502.88,2571112283
11/16/2023,4497.08,4511.99,4487.83,4508.24,4508.24,2502760821
11/17/2023,4509.55,4520.12,4499.66,4514.02,4514.02,2272264722
11/20/2023,4511.7,4557.11,4510.36,4547.38,4547.38,2181326784
11/21/2023,4538.77,4542.14,4525.51,4538.19,4538.19,2063417712
11/22/2023,4553.04,4568.43,4545.05,4556.62,4556.62,1886708097
11/24/2023,4555.84,4560.31,4552.8,4559.34,4559.34,891720277
11/27/2023,4554.86,4560.52,4546.32,4550.43,4550.43,2024029146
11/28/2023,4545.55,4568.14,4540.51,4554.89,4554.89,2097781469
11/29/2023,4571.84,4587.64,4547.15,4550.58,4550.58,2434604114
11/30/2023,4554.87,4569.89,4537.24,4567.8,4567.8,3550309990
12/1/2023,4559.43,4599.39,4554.71,4594.63,4594.63,2544483462
12/4/2023,4564.37,4572.37,4546.72,4569.78,4569.78,2490316718
12/5/2023,4557.25,4578.56,4551.68,4567.18,4567.18,2338779937
12/6/2023,4586.23,4590.74,4546.5,4549.34,4549.34,2403741486
12/7/2023,4568.84,4590.92,4565.22,4585.59,4585.59,2469802159
12/8/2023,4576.2,4609.23,4574.06,4604.37,4604.37,2333925302
12/11/2023,4593.39,4623.71,4593.39,4622.44,4622.44,2434162631
12/12/2023,4618.3,4643.93,4608.09,4643.7,4643.7,2365341118
12/13/2023,4646.2,4709.69,4643.23,4707.09,4707.09,3014960633
12/14/2023,4721.04,4738.57,4694.34,4719.55,4719.55,3872955047
12/15/2023,4714.23,4725.53,4704.69,4719.19,4719.19,5311921335
12/18/2023,4725.58,4749.52,4725.58,4740.56,4740.56,2434634036
12/19/2023,4743.72,4768.69,4743.72,4768.37,4768.37,2325208666
12/20/2023,4764.73,4778.01,4697.82,4698.35,4698.35,2485662722
12/21/2023,4724.29,4748.71,4708.35,4746.75,4746.75,2154794168
12/22/2023,4753.92,4772.94,4736.77,4754.63,4754.63,1743793044
12/26/2023,4758.86,4784.72,4758.45,4774.75,4774.75,1447990937
12/27/2023,4773.45,4785.39,4768.9,4781.58,4781.58,1611192991
12/28/2023,4786.44,4793.3,4780.98,4783.35,4783.35,1482518840
12/29/2023,4782.88,4788.43,4751.99,4769.83,4769.83,1742503214
1/2/2024,4745.2,4754.33,4722.67,4742.83,4742.83,2438700029
1/3/2024,4725.07,4729.29,4699.71,4704.81,4704.81,2459537218
1/4/2024,4697.42,4726.78,4687.53,4688.68,4688.68,2371772728
1/5/2024,4690.57,4721.49,4682.11,4697.24,4697.24,2211672077
1/8/2024,4703.7,4764.54,4699.82,4763.54,4763.54,2311628659
1/9/2024,4741.93,4765.47,4730.35,4756.5,4756.5,2241198577
1/10/2024,4759.94,4790.8,4756.2,4783.45,4783.45,2165979629
1/11/2024,4792.13,4798.5,4739.58,4780.24,4780.24,2320989197
1/12/2024,4791.18,4802.4,4768.98,4783.83,4783.83,2251917810
1/16/2024,4772.35,4782.34,4747.12,4765.98,4765.98,2601533887
1/17/2024,4739.13,4744.23,4714.82,4739.21,4739.21,2323282256
1/18/2024,4760.1,4785.79,4740.57,4780.94,4780.94,2595424433
1/19/2024,4796.28,4842.07,4785.87,4839.81,4839.81,2778139489
1/22/2024,4853.42,4868.41,4844.05,4850.43,4850.43,2674489114
1/23/2024,4856.8,4866.48,4844.37,4864.6,4864.6,2409552852
1/24/2024,4888.56,4903.68,4865.94,4868.55,4868.55,2709582602
1/25/2024,4886.66,4898.15,4869.34,4894.16,4894.16,2925824199
1/26/2024,4888.91,4906.69,4881.47,4890.97,4890.97,2391994169
1/29/2024,4892.95,4929.31,4887.4,4927.93,4927.93,2318280410
1/30/2024,4925.89,4931.09,4916.27,4924.97,4924.97,2599908804
1/31/2024,4899.19,4906.75,4845.15,4845.65,4845.65,3304847212
2/1/2024,4861.11,4906.97,4853.52,4906.19,4906.19,2850372778
2/2/2024,4916.06,4975.29,4907.99,4958.61,4958.61,2805437389
2/5/2024,4957.19,4957.19,4918.09,4942.81,4942.81,2594978093
2/6/2024,4950.16,4957.77,4934.88,4954.23,4954.23,2488633314
2/7/2024,4973.05,4999.89,4969.05,4995.06,4995.06,2600464337
2/8/2024,4995.16,5000.4,4987.09,4997.91,4997.91,2439217345
2/9/2024,5004.17,5030.06,5000.34,5026.61,5026.61,2314039033
2/12/2024,5026.83,5048.39,5016.83,5021.84,5021.84,2243585026
2/13/2024,4967.94,4971.3,4920.31,4953.17,4953.17,2596243811
2/14/2024,4976.44,5002.52,4956.45,5000.62,5000.62,2324738755
2/15/2024,5003.14,5032.72,4999.44,5029.73,5029.73,2448592265
2/16/2024,5031.13,5038.7,4999.52,5005.57,5005.57,2321398576
2/20/2024,4989.32,4993.71,4955.02,4975.51,4975.51,2479202447
2/21/2024,4963.03,4983.21,4946,4981.8,4981.8,2285353273
2/22/2024,5038.83,5094.39,5038.83,5087.03,5087.03,2587708301
2/23/2024,5100.92,5111.06,5081.46,5088.8,5088.8,2261782711
2/26/2024,5093,5097.66,5068.91,5069.53,5069.53,2259650376
2/27/2024,5074.6,5080.69,5057.29,5078.18,5078.18,2154332795
2/28/2024,5067.2,5077.37,5058.35,5069.76,5069.76,2091422108
2/29/2024,5085.36,5104.99,5061.89,5096.27,5096.27,3317173868
3/1/2024,5098.51,5140.33,5094.16,5137.08,5137.08,2477695327
3/4/2024,5130.99,5149.67,5127.18,5130.95,5130.95,2818607654
3/5/2024,5110.52,5114.54,5056.82,5078.65,5078.65,2679706658
3/6/2024,5108.03,5127.97,5092.22,5104.76,5104.76,2601927495
3/7/2024,5132.38,5165.62,5128.21,5157.36,5157.36,2385022115
3/8/2024,5164.46,5189.26,5117.5,5123.69,5123.69,2426961467
3/11/2024,5111.96,5124.66,5091.14,5117.94,5117.94,2202734060
3/12/2024,5134.3,5179.87,5114.48,5175.27,5175.27,2310772429
3/13/2024,5173.49,5179.14,5151.88,5165.31,5165.31,2415696749
3/14/2024,5175.14,5176.85,5123.3,5150.48,5150.48,2640696835
3/15/2024,5123.31,5136.86,5104.35,5117.09,5117.09,5130706705
3/18/2024,5154.77,5175.6,5145.47,5149.42,5149.42,2399639733
3/19/2024,5139.09,5180.31,5131.59,5178.51,5178.51,2203396793
3/20/2024,5181.69,5226.19,5171.55,5224.62,5224.62,2325178060
3/21/2024,5253.43,5261.1,5240.66,5241.53,5241.53,2526285033
3/22/2024,5242.48,5246.09,5229.87,5234.18,5234.18,2016955324
3/25/2024,5219.52,5229.09,5216.09,5218.19,5218.19,2087907897
